Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"138211544000","839700","3581","417509.3","3023.7"
"139213148000","830600","3582","420530.4","3021.1"
"140214615000","827600","3581","423550.2","3019.8"
"141216241000","831100","3582","426567.8","3017.6"
"142217918000","839900","3582","429587.2","3019.4"
"143219266000","840100","3582","432604.4","3017.2"
"144220938000","831300","3583","435622.0","3017.6"
"145222481000","849200","3583","438639.7","3017.7"
"146224085000","830500","3581","441660.3","3020.6"
"147225705000","825800","3586","444678.4","3018.1"
"148227119000","830700","3580","447801.4","3123.0"
"149228680000","848200","3581","450822.5","3021.1"
"150230215000","830800","3581","453847.0","3024.5"
"151231979000","842700","3580","456876.7","3029.7"
"152233655000","828100","3582","459901.2","3024.5"
"153235102000","836800","3581","462926.2","3025.0"
"154236875000","848800","3581","465943.4","3017.2"
"155238344000","831300","3582","468960.6","3017.2"
"156240043000","835800","3582","471979.6","3019.0"
"157241852000","828000","3583","475001.9","3022.3"
"158243235000","842400","3580","478024.3","3022.4"
"159244926000","822000","3581","481047.5","3023.2"
"160246089000","855000","3580","484071.7","3024.2"
"161247745000","825300","3584","487100.5","3028.8"
"162249173000","840000","3583","490128.9","3028.4"
"163250579000","834600","3580","493161.2","3032.3"
"164252162000","846200","3581","496311.3","3150.1"
"165253536000","838300","3580","499352.1","3040.8"
"166255164000","830500","3581","502400.8","3048.7"
"167256886000","852500","3581","505452.8","3052.0"
"168258230000","865100","3582","508505.3","3052.5"
"169260041000","839800","3582","511560.3","3055.0"
"170261528000","830900","3582","514609.4","3049.1"
"171263334000","848900","3583","517659.3","3049.9"
"172264894000","855300","3581","520707.9","3048.6"
"173266361000","837500","3582","523755.2","3047.3"
"174267937000","836900","3583","526798.6","3043.4"
"175269251000","830600","3582","529825.3","3026.7"
"176270910000","840000","3582","532850.7","3025.4"
"177272552000","830800","3582","535879.5","3028.8"
"178274021000","855000","3581","538907.1","3027.6"
"179275697000","825400","3582","541933.8","3026.7"
"180277106000","854500","3582","545078.7","3144.9"
"181278755000","836900","3582","548117.8","3039.1"
"182280529000","846700","3582","551169.9","3052.1"
"183282008000","858500","3580","554224.9","3055.0"
