Time (ns),Variation (uJ)
"288061997250.0","2426.7749999999996"
"289062142750.0","2440.7000000000003"
"290062320250.0","2455.275"
"291062451000.0","2442.475"
"292062624750.0","2429.05"
"293062896500.0","2431.1"
"294062834500.0","2446.85"
"295062884250.0","2459.625"
"296063056750.0","2448.15"
"297063212000.0","2433.35"
"298063440000.0","2433.1749999999997"
"299063600250.0","2447.6"
"300063693750.0","2461.6499999999996"
"301063979000.0","2489.15"
"302064144250.0","2433.475"
"303064418000.0","2432.825"
"304064572000.0","2445.0"
"305064691750.0","2446.725"
"306064972250.0","2461.85"
"307065212250.0","2439.725"
"308065437750.0","2440.8999999999996"
"309065668750.0","2453.2"
"310065768750.0","2453.625"
"311066066500.0","2466.925"
"312066277250.0","2442.1000000000004"
"313066463750.0","2441.9750000000004"
"314066633250.0","2454.85"
"315066722000.0","2455.325"
"316067019750.0","2478.45"
"317067274000.0","2500.3"
"318067583500.0","2460.4"
"319067746250.0","2472.25"
"320067873250.0","2472.7"
"321068068000.0","2472.275"
"322068268500.0","2470.5"
"323068493750.0","2454.4"
"324068582000.0","2467.0"
"325068719000.0","2465.2250000000004"
"326069038750.0","2467.55"
"327069251000.0","2458.225"
"328069549250.0","2443.5249999999996"
"329069718000.0","2454.15"
"330069863750.0","2454.325"
"331070041750.0","2453.4500000000003"
"332070207250.0","2453.225"
"333070461500.0","2482.7250000000004"
"334070644750.0","2453.275"
"335070806500.0","2442.0750000000003"
"336071014750.0","2465.925"
"337071146250.0","2442.825"
"338071319250.0","2453.75"
"339071449250.0","2457.825"
"340071631250.0","2448.525"
"341071875500.0","2474.325"
"342072152500.0","2449.775"
"343072326250.0","2464.675"
"344072466750.0","2465.425"
"345072578500.0","2451.425"
"346072789250.0","2476.775"
"347072993000.0","2451.325"
"348073251500.0","2462.6"
"349073434750.0","2504.125"
"350073573250.0","2451.25"
"351073847250.0","2475.2749999999996"
"352074144500.0","2452.475"
"353074451750.0","2452.05"
"354074666750.0","2477.025"
"355074834250.0","2453.7250000000004"
"356075096250.0","2465.825"
"357075300750.0","2467.1"
"358075510500.0","2455.0"
"359075697500.0","2480.1499999999996"
"360075913500.0","2457.6"
"361076151250.0","2468.475"
"362076436750.0","2467.575"
"363076681500.0","2459.025"
"364076831750.0","2483.375"
"365077063250.0","2503.325"
"366077279250.0","2475.7749999999996"
"367077576500.0","2475.8"
"368077783500.0","2460.2"
"369077933500.0","2472.5"
"370078090250.0","2473.25"
"371078363250.0","2473.1"
"372078582500.0","2475.4"
"373078788500.0","2467.0750000000003"
"374078951500.0","2480.175"
"375079109250.0","2480.2"
"376079311250.0","2482.35"
"377079563000.0","2480.1"
"378079849250.0","2466.5750000000003"
