Time (ns),Variation (uJ)
"211081970000.0","1927.9"
"212082291250.0","1929.4"
"213082759250.0","1959.9499999999998"
"214083156750.0","1933.9250000000002"
"215083352750.0","1934.4"
"216083869250.0","1934.8500000000001"
"217084134000.0","1935.3999999999999"
"218084572750.0","1936.1999999999998"
"219084888500.0","1935.75"
"220085194500.0","1935.55"
"221085682000.0","1936.375"
"222086044500.0","1936.525"
"223086421250.0","1936.275"
"224086825500.0","1936.7250000000001"
"225087043000.0","1935.3500000000001"
"226087521000.0","1935.7"
"227087806000.0","1935.325"
"228088259750.0","1936.625"
"229088635250.0","1965.2250000000001"
"230088921500.0","1934.25"
"231089431250.0","1934.425"
"232089679750.0","1934.675"
"233090093750.0","1935.85"
"234090448250.0","1936.2749999999999"
"235090725500.0","1936.175"
"236091200500.0","1935.5500000000002"
"237091559750.0","1935.725"
"238091982000.0","1935.525"
"239092310000.0","1934.05"
"240092599750.0","1934.225"
"241093081000.0","1933.975"
"242093359750.0","1933.825"
"243093852250.0","1935.0749999999998"
"244094205500.0","1935.65"
"245094472750.0","1966.475"
"246095056500.0","1934.85"
"247095483750.0","1936.625"
"248095941500.0","1937.7749999999999"
"249096312250.0","1938.1"
"250096607250.0","1938.5500000000002"
"251097108500.0","1938.9500000000003"
"252097395500.0","1938.75"
"253097859250.0","1940.2000000000003"
"254098184500.0","1941.65"
"255098488000.0","1942.3249999999998"
"256098926750.0","1942.375"
"257099298000.0","1942.775"
"258099841750.0","1943.5749999999998"
"259100192500.0","1944.1999999999998"
"260100498250.0","1943.875"
"261101015000.0","1976.375"
"262101279750.0","1943.7"
"263101693500.0","1943.925"
"264102113750.0","1944.175"
"265102424750.0","1943.8249999999998"
"266102952000.0","1944.55"
"267103252750.0","1944.05"
"268103666750.0","1944.45"
"269104094000.0","1944.225"
"270104384250.0","1943.525"
"271104933500.0","1943.4499999999998"
"272105269000.0","1942.325"
"273105675500.0","1942.6000000000001"
"274106029750.0","1942.35"
"275106315000.0","1943.05"
"276106870500.0","1944.7999999999997"
"277107256000.0","1973.875"
"278107679750.0","1944.5749999999998"
"279108040000.0","1945.625"
"280108301750.0","1945.55"
"281108849000.0","1946.4"
"282109270500.0","1946.825"
"283109795250.0","1946.275"
"284110218250.0","1946.625"
"285110584500.0","1945.7749999999999"
"286111138750.0","1943.3999999999999"
"287111447750.0","1942.525"
"288111920250.0","1942.25"
"289112288000.0","1941.875"
"290112541500.0","1941.55"
"291113069500.0","1942.025"
