Time (ns),Variation (uJ)
"214098111500.0","5479.7"
"215098445750.0","5484.925"
"216098782000.0","5484.3"
"217099224750.0","5478.374999999999"
"218099637750.0","5480.225"
"219100186750.0","5481.075"
"220100623500.0","5478.25"
"221100970750.0","5475.25"
"222101429250.0","5477.0"
"223101877000.0","5470.250000000001"
"224102265250.0","5473.425"
"225102753250.0","5476.549999999999"
"226103132250.0","5472.575000000001"
"227103519250.0","5474.325000000001"
"228103970500.0","5471.799999999999"
"229104504500.0","5476.775"
"230104941750.0","5475.375"
"231105363750.0","5475.150000000001"
"232105816750.0","5477.85"
"233106258000.0","5478.174999999999"
"234106746000.0","5477.625"
"235107266000.0","5479.05"
"236107630250.0","5480.75"
"237108169250.0","5485.250000000001"
"238108637000.0","5484.875"
"239109129500.0","5481.5"
"240109549750.0","5482.225"
"241109869000.0","5481.625"
"242110379500.0","5484.425"
"243110812750.0","5483.825"
"244111228500.0","5482.15"
"245111624000.0","5482.249999999999"
"246111996250.0","5480.9"
"247112466500.0","5482.975"
"248112875750.0","5480.75"
"249113366750.0","5480.225"
"250113679500.0","5481.075"
"251114148750.0","5477.725"
"252114501750.0","5479.6"
"253114988000.0","5477.175"
"254115522000.0","5480.349999999999"
"255115980000.0","5479.25"
"256116405750.0","5478.400000000001"
"257116955500.0","5479.05"
"258117339250.0","5474.825000000001"
"259117893000.0","5476.375"
"260118296250.0","5475.425"
"261118623250.0","5474.625"
"262119116750.0","5475.5"
"263119609000.0","5476.35"
"264120119250.0","5472.499999999999"
"265120594000.0","5471.849999999999"
"266120948750.0","5475.075"
"267121375000.0","5476.15"
"268121786750.0","5479.375"
"269122308250.0","5479.275000000001"
"270122733500.0","5476.9"
"271123111000.0","5475.475"
"272123494000.0","5481.325"
"273123912500.0","5484.424999999999"
"274124237500.0","5478.725"
"275124722000.0","5479.174999999999"
"276125129250.0","5477.549999999999"
"277125572500.0","5471.3"
"278126005500.0","5473.45"
"279126495250.0","5472.7"
"280126918250.0","5473.575"
"281127268250.0","5474.974999999999"
"282127779500.0","5479.5"
"283128331750.0","5483.075000000001"
"284128791250.0","5484.65"
"285129245750.0","5477.95"
"286129593000.0","5476.275"
"287129946500.0","5477.000000000001"
"288130382750.0","5480.425"
"289130812750.0","5477.55"
"290131292500.0","5476.2"
"291131656500.0","5478.95"
"292132113250.0","5479.224999999999"
"293132433750.0","5477.55"
"294132968000.0","5476.875000000001"
"295133354000.0","5475.0"
"296133718250.0","5474.950000000001"
"297134293500.0","5478.15"
"298134643500.0","5476.9"
"299135151000.0","5477.200000000001"
"300135470750.0","5476.5"
"301135835500.0","5476.875"
"302136331250.0","5478.8"
"303136676000.0","5474.0"
"304137198250.0","5479.0"
"305137571500.0","5476.174999999999"
"306137941750.0","5473.375000000001"
"307138475500.0","5479.700000000001"
"308139014500.0","5479.025"
"309139481750.0","5480.45"
"310139854750.0","5478.325000000001"
"311140326500.0","5477.225"
"312140801500.0","5478.15"
"313141194500.0","5478.95"
"314141676000.0","5483.375"
"315142071500.0","5482.6"
"316142584500.0","5481.625"
"317143027750.0","5481.95"
"318143427250.0","5480.45"
"319143902750.0","5481.1"
"320144270500.0","5484.425"
"321144670250.0","5484.450000000001"
"322145147250.0","5484.625"
"323145534500.0","5485.95"
"324146022750.0","5486.775000000001"
"325146351000.0","5484.0"
"326146810500.0","5484.425"
"327147244750.0","5482.400000000001"
"328147601500.0","5486.8"
"329148048250.0","5486.7"
"330148476000.0","5485.300000000001"
"331148908000.0","5486.825"
"332149394500.0","5481.75"
"333149721500.0","5484.875"
"334150236500.0","5486.175"
"335150668000.0","5484.450000000001"
"336151023500.0","5485.5"
"337151455500.0","5482.825000000001"
"338151842000.0","5483.525"
"339152427000.0","5483.225"
