Time (ns),Variation (uJ)
"217097228250.0","1166.225"
"218097728500.0","1166.3000000000002"
"219098059250.0","1167.525"
"220098425000.0","1169.0"
"221099027250.0","1172.225"
"222099427500.0","1171.35"
"223099995250.0","1171.375"
"224100320250.0","1166.8249999999998"
"225100787500.0","1166.1999999999998"
"226101365250.0","1167.1750000000002"
"227101734000.0","1194.275"
"228102248500.0","1165.8000000000002"
"229102506750.0","1165.625"
"230102849500.0","1168.225"
"231103472000.0","1169.7"
"232103821000.0","1195.875"
"233104381250.0","1166.4"
"234104795750.0","1166.775"
"235105168250.0","1169.5"
"236105805500.0","1172.35"
"237106156250.0","1170.625"
"238106757750.0","1172.0"
"239107140750.0","1170.075"
"240107578500.0","1170.2"
"241108169750.0","1170.475"
"242108593000.0","1169.625"
"243109189000.0","1197.725"
"244109528750.0","1172.35"
"245109869000.0","1172.85"
"246110419000.0","1170.3249999999998"
"247110808500.0","1169.6749999999997"
"248111303250.0","1195.8"
"249111698750.0","1169.75"
"250112055250.0","1170.225"
"251112563250.0","1169.075"
"252112846750.0","1168.025"
"253113390250.0","1170.2"
"254113804250.0","1164.9250000000002"
"255114194750.0","1164.25"
"256114812500.0","1165.1"
"257115194500.0","1167.825"
"258115703750.0","1169.3"
"259116152500.0","1194.45"
"260116478000.0","1165.75"
"261117042000.0","1167.9"
"262117437750.0","1166.4"
"263117970250.0","1166.0"
"264118346500.0","1195.0500000000002"
"265118741500.0","1165.6750000000002"
"266119310250.0","1168.4499999999998"
"267119677750.0","1165.45"
"268120191750.0","1166.425"
"269120569250.0","1166.075"
"270121012000.0","1166.425"
"271121547250.0","1168.9750000000001"
"272121810750.0","1167.925"
"273122325000.0","1169.2"
"274122741250.0","1166.375"
"275123121750.0","1197.3"
"276123738500.0","1168.75"
"277124119000.0","1165.1999999999998"
"278124584000.0","1165.25"
"279124993000.0","1166.3999999999999"
"280125371750.0","1195.7"
"281125944750.0","1170.9250000000002"
"282126368500.0","1169.1499999999999"
"283126868750.0","1169.75"
"284127224750.0","1169.525"
"285127639500.0","1169.825"
"286128247250.0","1171.6750000000002"
"287128569250.0","1174.875"
"288129112500.0","1173.15"
"289129503000.0","1172.6"
"290129875500.0","1170.35"
"291130522500.0","1198.9750000000001"
"292130927250.0","1171.6"
"293131414000.0","1175.1"
"294131841250.0","1173.95"
"295132249250.0","1174.3000000000002"
"296132703250.0","1202.125"
"297133073500.0","1170.45"
"298133603000.0","1170.475"
"299133966500.0","1169.85"
"300134347500.0","1169.3"
"301134922000.0","1169.575"
"302135271500.0","1175.575"
"303135909500.0","1172.95"
"304136343250.0","1169.15"
"305136730500.0","1168.7749999999999"
"306137258000.0","1168.125"
"307137664000.0","1195.55"
"308138209000.0","1168.4"
"309138543000.0","1169.2"
"310138939750.0","1169.5"
"311139506000.0","1171.1"
"312139848750.0","1196.95"
"313140364500.0","1170.3"
"314140691750.0","1170.5"
"315141067750.0","1170.0"
"316141649250.0","1168.975"
"317141992750.0","1168.65"
"318142535250.0","1168.375"
"319142954500.0","1168.525"
"320143330250.0","1168.475"
"321143893000.0","1168.825"
"322144243500.0","1168.65"
"323144802000.0","1197.825"
"324145142500.0","1169.725"
"325145537500.0","1168.4"
"326146047000.0","1168.2"
"327146423500.0","1167.375"
"328146953750.0","1195.3"
"329147373250.0","1166.1"
"330147755750.0","1166.2250000000001"
"331148299250.0","1169.4"
"332148709750.0","1165.3"
"333149250250.0","1165.825"
"334149676500.0","1166.25"
"335150041500.0","1165.875"
"336150609500.0","1166.1999999999998"
"337150943500.0","1165.55"
"338151484500.0","1165.7250000000001"
"339151831000.0","1193.25"
"340152230000.0","1166.4"
"341152867250.0","1166.775"
"342153317250.0","1166.35"
"343153826000.0","1162.85"
"344154216250.0","1191.775"
"345154586250.0","1162.325"
"346155196250.0","1163.8"
"347155610250.0","1162.3000000000002"
"348156143000.0","1162.95"
"349156519250.0","1164.3500000000001"
"350156948000.0","1164.7"
"351157525250.0","1165.1999999999998"
"352157903500.0","1167.125"
"353158442000.0","1165.9"
