Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"999845000","712400","3584","2564.7","2564.7"
"1999875000","717200","3582","5142.5","2577.8"
"2999993000","724100","3583","7727.6","2585.1"
"3999936000","716900","3584","10317.5","2589.9"
"4999906000","718200","3583","12911.6","2594.1"
"6000117000","716600","3584","15507.5","2595.9"
"7000040000","715800","3583","18103.8","2596.3"
"8000220000","719000","3583","20703.1","2599.3"
"9000302000","717200","3582","23302.4","2599.3"
"10000143000","724200","3584","25904.8","2602.4"
"11000373000","717800","3583","28510.6","2605.8"
"12000538000","719100","3585","31109.0","2598.4"
"13000846000","722200","3585","33708.3","2599.3"
"14000883000","721700","3585","36306.8","2598.5"
"15000914000","718200","3583","38904.4","2597.6"
"16001143000","725800","3584","41502.9","2598.5"
"17001253000","723000","3583","44099.6","2596.7"
"18001413000","719500","3583","46697.2","2597.6"
"19001438000","732000","3584","49295.7","2598.5"
"20001342000","719300","3583","51895.0","2599.3"
"21001527000","719000","3583","54495.6","2600.6"
"22001635000","722500","3584","57096.7","2601.1"
"23001863000","723800","3584","59696.8","2600.1"
"24001896000","732500","3584","62297.0","2600.2"
"25001922000","729300","3584","64898.5","2601.5"
"26002072000","732600","3583","67498.3","2599.8"
"27002058000","718700","3585","70095.9","2597.6"
"28002127000","717700","3584","72692.2","2596.3"
"29002042000","722600","3585","75290.6","2598.4"
"30001861000","722800","3581","77887.8","2597.2"
"31002136000","718500","3584","80486.3","2598.5"
"32002067000","722700","3585","83083.9","2597.6"
"33002319000","718300","3586","85683.6","2599.7"
"34002351000","729500","3582","88283.8","2600.2"
"35002401000","723600","3582","90883.6","2599.8"
"36002622000","722300","3582","93484.6","2601.0"
"37002447000","728100","3584","96085.2","2600.6"
"38002564000","717100","3584","98684.1","2598.9"
"39002555000","710500","3582","101274.4","2590.3"
"40002486000","722000","3583","103867.7","2593.3"
"41002701000","723900","3582","106463.1","2595.4"
"42002616000","718600","3582","109058.6","2595.5"
"43002753000","717100","3584","111657.1","2598.5"
"44002858000","719000","3584","114256.4","2599.3"
"45002909000","725900","3582","116855.7","2599.3"
"46003208000","723800","3584","119457.2","2601.5"
"47003113000","727700","3583","122058.2","2601.0"
"48003439000","722800","3584","124660.1","2601.9"
"49003649000","725000","3583","127262.9","2602.8"
"50003615000","719300","3585","129864.4","2601.5"
"51003993000","717200","3583","132466.3","2601.9"
"52004101000","718900","3583","135066.9","2600.6"
"53004209000","728900","3585","137668.8","2601.9"
"54004392000","718900","3585","140270.3","2601.5"
"55004399000","730000","3583","142876.1","2605.8"
"56004453000","731300","3582","145498.7","2622.6"
"57004459000","725900","3584","148122.1","2623.4"
"58004559000","723400","3583","150746.5","2624.4"
"59004524000","728800","3583","153369.9","2623.4"
"60004477000","729500","3582","155994.3","2624.4"
"61004605000","729300","3583","158619.4","2625.1"
"62004530000","729800","3583","161245.1","2625.7"
"63004600000","731200","3585","163865.9","2620.8"
"64004620000","725400","3584","166469.1","2603.2"
"65004505000","711200","3581","169072.4","2603.3"
"66004751000","723700","3584","171676.4","2604.0"
"67004719000","725900","3582","174287.8","2611.4"
"68004800000","726200","3584","176891.4","2603.6"
"69004749000","722700","3585","179487.3","2595.9"
"70004612000","725600","3583","182088.0","2600.7"
"71004894000","725700","3584","184690.7","2602.7"
"72004815000","725000","3584","187293.1","2602.4"
"73004904000","719500","3584","189893.3","2600.2"
"74004943000","712400","3583","192491.3","2598.0"
"75004903000","723800","3584","195089.3","2598.0"
"76005037000","724000","3583","197691.7","2602.4"
"77004899000","733100","3584","200294.5","2602.8"
"78005017000","738100","3584","202899.4","2604.9"
"79005017000","739900","3582","205510.8","2611.4"
"80004856000","716900","3582","208119.2","2608.4"
"81004871000","718900","3582","210727.5","2608.3"
"82004844000","732800","3581","213356.6","2629.1"
"83004961000","725900","3581","215993.9","2637.3"
"84004912000","728900","3582","218622.1","2628.2"
"85004894000","725600","3582","221234.8","2612.7"
"86005180000","719500","3586","223848.7","2613.9"
"87005090000","731300","3583","226462.3","2613.6"
"88005185000","729100","3583","229078.0","2615.7"
"89005275000","725700","3584","231694.1","2616.1"
"90005407000","732800","3583","234311.6","2617.5"
"91005896000","724400","3582","236932.4","2620.8"
"92005880000","726200","3586","239554.2","2621.8"
"93006168000","733100","3585","242178.0","2623.8"
"94006257000","726300","3582","244804.1","2626.1"
"95006377000","722800","3584","247432.3","2628.2"
"96006520000","734100","3583","250060.5","2628.2"
"97006421000","733100","3582","252688.3","2627.8"
"98006588000","732900","3583","255317.3","2629.0"
"99006696000","732800","3581","257947.2","2629.9"
"100006741000","736400","3581","260578.5","2631.3"
"101007029000","725800","3585","263211.0","2632.5"
"102007157000","725800","3584","265842.6","2631.6"
"103007516000","736400","3582","268474.7","2632.1"
"104007443000","733000","3582","271109.4","2634.7"
"105007375000","734900","3582","273760.4","2651.0"
"106007519000","732700","3583","276414.5","2654.1"
"107007519000","732700","3583","279066.0","2651.5"
"108007596000","738300","3584","281717.0","2651.0"
"109007628000","732600","3584","284369.8","2652.8"
"110007466000","732700","3582","287023.4","2653.6"
"111007622000","724300","3584","289661.5","2638.1"
"112007474000","725700","3583","292295.8","2634.3"
"113007584000","725800","3582","294930.9","2635.1"
"114007531000","732800","3583","297565.1","2634.2"
"115007546000","729400","3583","300199.4","2634.3"
"116007870000","732400","3582","302835.3","2635.9"
"117007850000","734400","3584","305465.3","2630.0"
"118007982000","732900","3585","308096.0","2630.7"
"119007888000","736700","3583","310726.4","2630.4"
"120007729000","733200","3583","313350.7","2624.3"
"121007940000","731200","3583","315972.5","2621.8"
"122007758000","724200","3585","318586.0","2613.5"
"123008102000","723800","3584","321201.3","2615.3"
"124008031000","723200","3582","323816.1","2614.8"
"125007861000","724000","3584","326434.5","2618.4"
"126008034000","719900","3583","329043.3","2608.8"
"127007976000","717900","3582","331630.5","2587.2"
"128008190000","729100","3583","334234.6","2604.1"
"129008261000","737800","3584","336871.8","2637.2"
"130008343000","746400","3583","339525.9","2654.1"
"131008616000","747000","3584","342187.7","2661.8"
"132008499000","747000","3584","344855.6","2667.9"
"133008771000","743400","3584","347532.5","2676.9"
"134008988000","741900","3584","350205.1","2672.6"
"135008853000","743700","3581","352875.1","2670.0"
"136009107000","754300","3583","355553.3","2678.2"
"137008954000","742700","3582","358238.8","2685.5"
"138009117000","740400","3582","360921.8","2683.0"
"139008862000","743700","3584","363600.4","2678.6"
"140008680000","741900","3582","366278.6","2678.2"
"141008803000","738900","3583","368958.1","2679.5"
"142008635000","754300","3585","371640.7","2682.6"
"143008732000","738300","3585","374324.9","2684.2"
"144008763000","740000","3584","377007.4","2682.5"
"145008705000","738100","3583","379670.1","2662.7"
"146008887000","733600","3583","382330.6","2660.5"
"147008787000","738000","3585","384990.3","2659.7"
"148008954000","738300","3581","387652.1","2661.8"
"149008915000","738000","3583","390317.0","2664.9"
"150008889000","737900","3585","392983.1","2666.1"
"151009112000","743800","3583","395652.2","2669.1"
"152009084000","738600","3583","398321.8","2669.6"
"153009196000","737600","3583","400992.7","2670.9"
"154009073000","743800","3584","403662.7","2670.0"
"155008983000","739300","3583","406335.8","2673.1"
"156009080000","737800","3582","409011.0","2675.2"
"157009111000","746900","3584","411686.1","2675.1"
"158009266000","738400","3584","414360.5","2674.4"
"159009152000","740200","3579","417048.6","2688.1"
"160009151000","746600","3583","419720.8","2672.2"
"161009356000","743800","3582","422392.1","2671.3"
"162009229000","743600","3582","425062.9","2670.8"
"163009296000","743700","3584","427733.8","2670.9"
"164009201000","738400","3581","430404.7","2670.9"
"165009006000","740000","3581","433075.2","2670.5"
"166009118000","743700","3584","435748.6","2673.4"
"167009020000","745100","3582","438421.2","2672.6"
"168009196000","752500","3582","441095.5","2674.3"
"169009162000","741900","3582","443769.0","2673.5"
"170009167000","738700","3584","446442.9","2673.9"
"171009418000","739900","3583","449112.9","2670.0"
"172009307000","738100","3583","451779.9","2667.0"
"173009354000","738000","3585","454446.9","2667.0"
"174009446000","741800","3583","457114.3","2667.4"
"175009317000","743500","3585","459779.2","2664.9"
"176009571000","738700","3584","462440.1","2660.9"
"177009454000","733100","3584","465099.4","2659.3"
"178009447000","744600","3583","467760.4","2661.0"
"179009463000","739800","3584","470425.2","2664.8"
"180009351000","740100","3584","473090.9","2665.7"
"181009505000","739900","3584","475759.6","2668.7"
"182009361000","747200","3583","478432.2","2672.6"
"183009602000","752200","3583","481107.8","2675.6"
"184009504000","754500","3582","483785.2","2677.4"
"185009389000","746600","3580","486465.1","2679.9"
"186009504000","755000","3581","489148.9","2683.8"
"187009384000","746300","3581","491829.7","2680.8"
"188009385000","749600","3582","494511.8","2682.1"
"189009238000","748900","3584","497192.6","2680.8"
"190009086000","746200","3581","499875.2","2682.6"
"191009238000","745200","3582","502565.0","2689.8"
"192009078000","746700","3583","505249.2","2684.2"
"193009156000","748800","3580","507935.2","2686.0"
"194009098000","746600","3583","510616.9","2681.7"
"195008961000","742200","3585","513297.2","2680.3"
"196009174000","744100","3583","515978.9","2681.7"
"197009091000","742000","3583","518660.5","2681.6"
"198009118000","739600","3585","521343.0","2682.5"
"199009070000","733400","3584","524024.7","2681.7"
"200008966000","747600","3581","526725.8","2701.1"
"201009009000","754300","3583","529432.4","2706.6"
"202008954000","739700","3585","532129.6","2697.2"
"203009099000","741900","3586","534817.3","2687.7"
"204009096000","749200","3583","537501.5","2684.2"
"205008914000","744100","3583","540186.6","2685.1"
"206009077000","747500","3585","542873.4","2686.8"
"207009048000","749300","3585","545560.3","2686.9"
"208009364000","749300","3585","548248.8","2688.5"
"209009261000","752900","3581","550947.3","2698.5"
"210009235000","745300","3583","553638.8","2691.5"
"211009325000","747400","3582","556330.0","2691.2"
"212009213000","743600","3583","559019.8","2689.8"
"213009265000","743600","3584","561710.1","2690.3"
"214009367000","738100","3582","564401.2","2691.1"
"215008751000","741400","3584","567089.8","2688.6"
"216009215000","747300","3584","569780.5","2690.7"
"217009039000","746800","3583","572469.1","2688.6"
"218009080000","742100","3582","575157.2","2688.1"
"219009100000","745300","3582","577845.7","2688.5"
"220008948000","745500","3585","580533.9","2688.2"
"221009016000","752700","3583","583222.0","2688.1"
"222008837000","745500","3582","585912.3","2690.3"
"223008809000","747400","3585","588606.0","2693.7"
"224008691000","752900","3583","591302.3","2696.3"
"225008683000","760300","3583","594001.6","2699.3"
"226008904000","755100","3580","596703.5","2701.9"
"227008521000","757100","3583","599401.6","2698.1"
"228008591000","747300","3585","602101.8","2700.2"
"229008595000","739700","3581","604798.9","2697.1"
"230008433000","750800","3583","607496.1","2697.2"
"231008602000","759500","3583","610213.1","2717.0"
"232008544000","754800","3583","612936.6","2723.5"
"233008666000","754400","3581","615663.9","2727.3"
"234008621000","760200","3584","618395.6","2731.7"
"235008443000","765500","3583","621125.5","2729.9"
"236008730000","754100","3585","623858.4","2732.9"
"237008642000","762300","3582","626591.8","2733.4"
"238008683000","769300","3583","629325.6","2733.8"
"239008597000","747500","3582","632058.6","2733.0"
"240008470000","760700","3584","634791.5","2732.9"
"241008852000","755000","3585","637508.1","2716.6"
"242008890000","754800","3584","640221.2","2713.1"
"243009051000","761400","3585","642933.9","2712.7"
"244009144000","754200","3586","645647.4","2713.5"
"245009117000","753900","3585","648359.7","2712.3"
