Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"999749000","717000","3583","2579.0","2579.0"
"1999725000","724400","3585","5171.4","2592.4"
"2999466000","715600","3585","7771.6","2600.2"
"3999300000","719000","3587","10375.7","2604.1"
"4999205000","723700","3584","12979.3","2603.6"
"5999238000","725900","3585","15583.4","2604.1"
"6999186000","723800","3581","18187.0","2603.6"
"7999084000","724600","3583","20791.1","2604.1"
"8998916000","723600","3583","23396.1","2605.0"
"9998795000","719400","3582","26000.6","2604.5"
"10998899000","723800","3584","28605.9","2605.3"
"11998703000","730800","3583","31210.9","2605.0"
"12998692000","737800","3584","33817.9","2607.0"
"13998599000","724000","3583","36425.5","2607.6"
"14998483000","732900","3585","39033.0","2607.5"
"15998587000","719400","3586","41641.4","2608.4"
"16998614000","721800","3584","44248.5","2607.1"
"17998434000","724000","3584","46855.1","2606.6"
"18998336000","723800","3583","49460.9","2605.8"
"19998176000","725400","3585","52065.0","2604.1"
"20998354000","724400","3582","54670.8","2605.8"
"21998363000","731100","3584","57278.7","2607.9"
"22998251000","725600","3586","59887.6","2608.9"
"23998025000","721900","3582","62495.1","2607.5"
"24997718000","730900","3582","65106.5","2611.4"
"25997941000","725500","3582","67719.6","2613.1"
"26997720000","718700","3585","70331.0","2611.4"
"27997528000","726100","3582","72943.7","2612.7"
"28997196000","729300","3585","75556.9","2613.2"
"29996988000","725800","3584","78171.3","2614.4"
"30997007000","728900","3583","80787.9","2616.6"
"31996894000","724400","3582","83407.0","2619.1"
"32996866000","725800","3586","86026.6","2619.6"
"33996685000","725800","3582","88650.1","2623.5"
"34996513000","730400","3584","91274.9","2624.8"
"35996335000","733000","3585","93900.9","2626.0"
"36996166000","729200","3585","96527.9","2627.0"
"37996075000","730300","3585","99155.2","2627.3"
"38995750000","723700","3583","101780.4","2625.2"
"39995647000","732800","3585","104403.5","2623.1"
"40995556000","725600","3584","107021.8","2618.3"
"41995496000","723700","3583","109637.9","2616.1"
"42995165000","730000","3583","112253.6","2615.7"
"43995024000","723400","3584","114873.2","2619.6"
"44994839000","730900","3586","117492.4","2619.2"
"45994816000","718600","3585","120112.8","2620.4"
"46994625000","730000","3585","122735.0","2622.2"
"47994311000","725600","3584","125356.8","2621.8"
"48994128000","725000","3582","127985.0","2628.2"
"49993837000","725400","3583","130616.2","2631.2"
"50994012000","727500","3582","133250.9","2634.7"
"51993960000","730800","3583","135887.3","2636.4"
"52993949000","731000","3583","138525.0","2637.7"
"53993744000","723800","3585","141162.7","2637.7"
"54993524000","732700","3582","143802.6","2639.9"
"55993494000","732600","3583","146441.1","2638.5"
"56993322000","732500","3583","149080.5","2639.4"
"57993121000","732400","3581","151717.8","2637.3"
"58992881000","732900","3587","154355.5","2637.7"
"59992720000","732700","3584","156992.8","2637.3"
"60992870000","723500","3582","159631.3","2638.5"
"61992782000","732700","3584","162269.0","2637.7"
"62992684000","728800","3582","164906.7","2637.7"
"63992759000","733000","3584","167543.1","2636.4"
"64992604000","747400","3586","170183.0","2639.9"
"65992909000","745200","3583","172824.1","2641.1"
"66992722000","732800","3584","175463.5","2639.4"
"67992552000","738100","3587","178105.1","2641.6"
"68992230000","737900","3583","180748.0","2642.9"
"69991947000","737900","3584","183395.6","2647.6"
"70991878000","743700","3583","186045.4","2649.8"
"71991787000","732900","3586","188694.7","2649.3"
"72991612000","738400","3583","191346.2","2651.5"
"73991515000","732700","3584","193994.7","2648.5"
"74991343000","731100","3584","196646.1","2651.4"
"75991142000","742200","3582","199298.5","2652.4"
"76990984000","737900","3584","201950.4","2651.9"
"77990720000","733200","3582","204602.4","2652.0"
"78990441000","738200","3582","207252.6","2650.2"
"79990232000","738700","3584","209906.2","2653.6"
"80990342000","732600","3583","212561.1","2654.9"
"81990339000","738300","3581","215213.9","2652.8"
"82990289000","732900","3582","217868.4","2654.5"
"83990178000","738700","3582","220523.8","2655.4"
"84989858000","737900","3585","223180.9","2657.1"
"85990046000","737800","3584","225839.3","2658.4"
"86989995000","738500","3583","228496.3","2657.0"
"87990020000","738200","3585","231155.6","2659.3"
"88989875000","732500","3584","233814.0","2658.4"
"89989833000","738200","3583","236473.7","2659.7"
"90990058000","738100","3583","239132.0","2658.3"
"91989949000","738200","3583","241791.7","2659.7"
"92989707000","736300","3585","244452.7","2661.0"
"93989592000","737700","3585","247114.1","2661.4"
"94989515000","741500","3584","249779.4","2665.3"
"95989622000","739900","3586","252446.4","2667.0"
"96989209000","738300","3584","255109.9","2663.5"
"97988941000","743600","3582","257776.1","2666.2"
"98988765000","737900","3582","260441.8","2665.7"
"99988567000","737900","3585","263107.5","2665.7"
"100988457000","744700","3584","265773.7","2666.2"
"101988551000","737900","3585","268441.5","2667.8"
"102988380000","738100","3582","271109.8","2668.3"
"103988009000","738000","3584","273777.3","2667.5"
"104987702000","738200","3582","276444.7","2667.4"
"105987779000","737800","3584","279112.2","2667.5"
"106987602000","750400","3584","281782.2","2670.0"
"107987512000","743500","3586","284453.1","2670.9"
"108987203000","747100","3584","287126.1","2673.0"
"109987088000","744100","3586","289801.3","2675.2"
"110987156000","739700","3582","292470.0","2668.7"
"111987164000","737800","3583","295114.6","2644.6"
"112987256000","738000","3585","297764.4","2649.8"
"113987020000","738100","3585","300422.3","2657.9"
"114986790000","732900","3582","303074.7","2652.4"
"115986798000","732800","3583","305727.5","2652.8"
"116986642000","743300","3583","308378.5","2651.0"
"117986674000","738000","3583","311026.1","2647.6"
"118986418000","746800","3584","313667.7","2641.6"
"119986304000","734900","3584","316298.5","2630.8"
"120986281000","722400","3584","318906.0","2607.5"
"121986230000","725800","3584","321526.1","2620.1"
"122985983000","733300","3585","324154.7","2628.6"
"123985906000","732900","3582","326786.4","2631.7"
"124985924000","731200","3584","329418.9","2632.5"
"125986091000","733000","3584","332049.2","2630.3"
"126985967000","732900","3583","334683.9","2634.7"
"127985810000","733000","3584","337322.5","2638.6"
"128985637000","733000","3583","339959.3","2636.8"
"129985524000","732600","3582","342594.4","2635.1"
"130985494000","738100","3584","345235.1","2640.7"
"131985377000","741900","3586","347876.7","2641.6"
"132985214000","737700","3583","350523.0","2646.3"
"133984975000","732900","3584","353172.8","2649.8"
"134984868000","738200","3584","355826.9","2654.1"
"135984980000","737700","3584","358481.8","2654.9"
"136984854000","738100","3585","361140.2","2658.4"
"137984552000","743700","3582","363802.5","2662.3"
"138984553000","739700","3583","366466.9","2664.4"
"139984350000","740200","3584","369132.2","2665.3"
"140984304000","743500","3583","371796.2","2664.0"
"141984076000","737800","3584","374463.2","2667.0"
"142983961000","745500","3584","377134.5","2671.3"
"143983601000","743300","3583","379809.3","2674.8"
"144983609000","745100","3585","382490.9","2681.6"
"145983787000","748900","3585","385173.4","2682.5"
"146983629000","746800","3582","387861.6","2688.2"
"147983434000","754100","3582","390551.9","2690.3"
"148983168000","750900","3580","393246.5","2694.6"
"149983104000","749000","3582","395942.3","2695.8"
"150983397000","747400","3581","398639.9","2697.6"
"151983215000","739600","3582","401339.7","2699.8"
"152983181000","754400","3582","404041.6","2701.9"
"153982949000","747500","3583","406741.8","2700.2"
"154982904000","747100","3584","409442.9","2701.1"
"155983008000","752500","3580","412144.8","2701.9"
"156982707000","749300","3583","414845.4","2700.6"
"157982646000","747900","3583","417547.3","2701.9"
"158982537000","752800","3584","420249.7","2702.4"
"159982187000","746500","3585","422951.6","2701.9"
"160982057000","747000","3584","425653.5","2701.9"
"161981938000","740200","3583","428355.5","2702.0"
"162981501000","753400","3583","431055.2","2699.7"
"163981332000","746800","3582","433755.4","2700.2"
"164981148000","747500","3582","436455.2","2699.8"
"165981252000","749100","3584","439155.0","2699.8"
"166981087000","755800","3583","441851.3","2696.3"
"167980889000","740300","3582","444548.0","2696.7"
"168980610000","743200","3584","447240.0","2692.0"
"169980424000","746700","3585","449930.3","2690.3"
"170980310000","749300","3582","452621.0","2690.7"
"171980209000","754000","3584","455308.3","2687.3"
"172979905000","747000","3583","457995.6","2687.3"
"173979678000","746000","3584","460680.7","2685.1"
"174979563000","746500","3583","463365.8","2685.1"
"175979567000","745500","3584","466049.2","2683.4"
