Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"138001755000","719900","3584","358835.3","2584.6"
"139001592000","718900","3583","361418.5","2583.2"
"140001460000","718300","3583","364051.2","2632.7"
"141001704000","719200","3580","366635.7","2584.5"
"142001524000","720500","3582","369219.0","2583.3"
"143001634000","710200","3585","371805.6","2586.6"
"144001600000","716500","3583","374389.7","2584.1"
"145001345000","726800","3584","377022.4","2632.7"
"146001512000","714300","3584","379606.9","2584.5"
"147002603000","720200","3581","382208.8","2601.9"
"148002622000","725500","3582","384813.8","2605.0"
"149002463000","720300","3583","387416.6","2602.8"
"150002340000","723400","3581","390068.0","2651.4"
"151002431000","720100","3582","392670.0","2602.0"
"152002340000","725900","3581","395273.7","2603.7"
"153002388000","720700","3582","397878.6","2604.9"
"154002258000","724000","3583","400481.5","2602.9"
"155002310000","726700","3581","403135.8","2654.3"
"156002530000","725600","3583","405739.9","2604.1"
"157002324000","727100","3581","408341.9","2602.0"
"158002339000","727000","3582","410944.3","2602.4"
"159002206000","727000","3583","413545.9","2601.6"
"160002054000","720500","3584","416196.0","2650.1"
"161002328000","720100","3581","418797.5","2601.5"
"162002251000","720300","3582","421398.2","2600.7"
"163002274000","727100","3583","423998.5","2600.3"
"164002102000","724800","3582","426598.8","2600.3"
"165001993000","719000","3581","429244.6","2645.8"
"166002101000","718700","3583","431841.5","2596.9"
"167002130000","718100","3583","434440.9","2599.4"
"168002168000","725800","3582","437039.5","2598.6"
"169002122000","720300","3583","439639.4","2599.9"
"170001968000","720100","3582","442286.9","2647.5"
"171002038000","720400","3583","444883.8","2596.9"
"172001855000","725300","3583","447480.7","2596.9"
"173001908000","725300","3582","450077.1","2596.4"
"174001814000","720600","3583","452675.7","2598.6"
"175001700000","726700","3582","455322.0","2646.3"
"176001842000","718200","3583","457918.8","2596.8"
"177001689000","734200","3584","460515.3","2596.5"
"178001543000","718900","3583","463106.2","2590.9"
"179001564000","718500","3582","465686.9","2580.7"
"180001545000","718800","3583","468314.9","2628.0"
"181001565000","717300","3584","470893.0","2578.1"
"182001444000","705400","3586","473471.2","2578.2"
"183001478000","716100","3582","476049.3","2578.1"
"184001446000","718000","3584","478629.2","2579.9"
"185001402000","719300","3585","481256.7","2627.5"
"186001501000","711400","3583","483834.4","2577.7"
"187001330000","707200","3582","486411.7","2577.3"
"188001314000","713900","3583","489000.9","2589.2"
"189001238000","725100","3580","491596.5","2595.6"
"190001132000","720200","3582","494245.4","2648.9"
"191001175000","718900","3583","496842.7","2597.3"
"192000971000","720300","3583","499441.2","2598.5"
"193001040000","724000","3584","502039.0","2597.8"
"194000815000","720300","3581","504635.9","2596.9"
"195000700000","718600","3581","507284.2","2648.3"
"196000844000","718500","3582","509883.2","2599.0"
"197000613000","718200","3580","512481.4","2598.2"
"198000601000","725300","3582","515079.6","2598.2"
"199000455000","728800","3585","517677.7","2598.1"
"200000259000","725600","3582","520327.0","2649.3"
"201000378000","717300","3580","522926.0","2599.0"
"202000165000","719400","3583","525524.6","2598.6"
"203000267000","725200","3583","528123.6","2599.0"
"204000093000","719800","3584","530723.0","2599.4"
"205000043000","718200","3583","533372.2","2649.2"
"206000047000","724500","3582","535972.5","2600.3"
"206999890000","720300","3579","538572.0","2599.5"
"207999936000","718400","3581","541172.7","2600.7"
"208999828000","725900","3582","543772.5","2599.8"
"209999819000","717300","3583","546423.0","2650.5"
"210999944000","720600","3583","549023.7","2600.7"
"211999799000","719800","3580","551622.8","2599.1"
"212999948000","723400","3582","554222.6","2599.8"
"213999908000","727300","3581","556821.2","2598.6"
"214999621000","720600","3582","559470.4","2649.2"
"215999673000","718200","3584","562069.9","2599.5"
"216999533000","720300","3583","564667.2","2597.3"
"217999478000","720500","3583","567265.8","2598.6"
"218999297000","720300","3583","569863.1","2597.3"
"219999066000","720200","3582","572510.2","2647.1"
"220999163000","723600","3584","575108.3","2598.1"
"221999010000","718500","3581","577705.2","2596.9"
"222999104000","719900","3582","580302.5","2597.3"
"223999008000","730300","3582","582899.8","2597.3"
"224998829000","717200","3582","585546.5","2646.7"
"225998930000","716100","3583","588143.8","2597.3"
"226998715000","725700","3583","590739.8","2596.0"
"227998585000","724800","3581","593336.3","2596.5"
"228998447000","717300","3582","595932.3","2596.0"
"229998380000","723700","3582","598577.3","2645.0"
"230998431000","713800","3583","601169.9","2592.6"
"231998378000","717900","3583","603762.6","2592.7"
"232998485000","716900","3585","606354.3","2591.7"
"233998374000","723200","3583","608932.0","2577.7"
"234998246000","711600","3583","611557.5","2625.5"
"235998419000","713800","3583","614139.0","2581.5"
"236998241000","718400","3582","616717.6","2578.6"
"237998294000","719200","3583","619297.0","2579.4"
"238998242000","718500","3583","621893.9","2596.9"
"239998215000","1210800","3582","624538.4","2644.5"
"240998439000","720100","3584","627138.3","2599.9"
"241998237000","725900","3584","629734.7","2596.4"
"242998419000","720900","3583","632332.9","2598.2"
"243998390000","713100","3582","634930.6","2597.7"
"244998242000","722200","3584","637528.3","2597.7"
"245998338000","720300","3584","640176.7","2648.4"
"246998171000","723500","3582","642774.0","2597.3"
"247998192000","718200","3582","645372.2","2598.2"
"248998223000","726500","3580","647970.8","2598.6"
"249998111000","719900","3583","650569.4","2598.6"
