Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"130004326000","4373600","3589","2029465.5","15645.9"
"131004456000","4348900","3590","2045127.8","15662.3"
"132004526000","4385100","3589","2060779.3","15651.5"
"133004487000","4466600","3589","2076430.4","15651.1"
"134004652000","4441200","3592","2092086.6","15656.2"
"135004780000","4307000","3588","2107739.8","15653.2"
"136004955000","4318300","3589","2123403.3","15663.5"
"137004951000","4320500","3586","2139051.8","15648.5"
"138004867000","4347400","3591","2154699.0","15647.2"
"139005098000","4378000","3589","2170350.9","15651.9"
"140005264000","4439000","3589","2185999.8","15648.9"
"141005378000","4384400","3589","2201660.8","15661.0"
"142005534000","4343200","3588","2217307.1","15646.3"
"143005520000","4325400","3589","2232954.3","15647.2"
"144005712000","4346400","3589","2248286.3","15332.0"
"145005812000","4327600","3592","2263936.9","15650.6"
"146005920000","4412100","3591","2279576.4","15639.5"
"147006056000","4380800","3588","2295200.4","15624.0"
"148006087000","4470400","3589","2310820.0","15619.6"
"149006263000","4351700","3592","2326441.9","15621.9"
"150006425000","4355300","3592","2342064.1","15622.2"
"151006525000","4413500","3588","2357695.8","15631.7"
"152006632000","4352400","3591","2373318.1","15622.3"
"153006502000","4353100","3589","2388935.2","15617.1"
"154006660000","4377900","3589","2404557.9","15622.7"
"155006741000","4321200","3588","2420177.1","15619.2"
"156006819000","4380100","3589","2435797.2","15620.1"
"157006880000","4384400","3590","2451428.5","15631.3"
"158006848000","4349600","3589","2467047.7","15619.2"
"159007013000","4322600","3592","2482688.9","15641.2"
"160007073000","4323300","3594","2497992.9","15304.0"
"161007062000","4346700","3590","2513610.9","15618.0"
"162007157000","4321900","3589","2529238.3","15627.4"
"163007043000","4353100","3588","2544858.9","15620.6"
"164007116000","4321900","3592","2560484.6","15625.7"
"165007155000","4382300","3587","2576105.5","15620.9"
"166007265000","4324700","3588","2591729.5","15624.0"
"167007377000","4323300","3589","2607366.4","15636.9"
"168007122000","4351000","3589","2622985.2","15618.8"
"169007178000","4351700","3589","2638610.5","15625.3"
"170007215000","4324000","3586","2654238.3","15627.8"
"171007266000","4352400","3590","2669862.3","15624.0"
"172007288000","4354600","3586","2685487.6","15625.3"
"173007225000","4353900","3586","2701108.5","15620.9"
"174007245000","4346700","3587","2716732.9","15624.4"
"175007347000","4320500","3589","2732356.9","15624.0"
"176007395000","4319000","3590","2747663.5","15306.6"
