Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"138073604000","360500","3582","175084.6","1302.4"
"139074243000","358900","3583","176435.0","1350.4"
"140074544000","362800","3582","177733.5","1298.5"
"141075216000","359300","3582","179029.8","1296.3"
"142075737000","362800","3582","180323.2","1293.4"
"143076358000","359400","3585","181612.2","1289.0"
"144076889000","357000","3582","182945.9","1333.7"
"145077276000","356900","3582","184225.5","1279.6"
"146077812000","351600","3585","185495.6","1270.1"
"147078358000","353700","3582","186761.4","1265.8"
"148078946000","351300","3583","188023.8","1262.4"
"149079526000","352700","3583","189335.2","1311.4"
"150079887000","353200","3585","190607.4","1272.2"
"151080426000","357100","3581","191890.9","1283.5"
"152081069000","356600","3581","193179.0","1288.1"
"153081521000","357000","3582","194466.8","1287.8"
"154082062000","351400","3581","195799.2","1332.4"
"155082560000","355300","3583","197080.9","1281.7"
"156083111000","349800","3582","198354.9","1274.0"
"157083664000","350700","3582","199619.4","1264.5"
"158084283000","348400","3583","200877.1","1257.7"
"159084676000","348100","3581","202181.1","1304.0"
"160084973000","346400","3584","203435.4","1254.3"
"161085560000","348900","3583","204688.7","1253.3"
"162086124000","347500","3582","205940.8","1252.1"
"163086690000","347000","3583","207191.2","1250.4"
"164087225000","348600","3580","208488.8","1297.6"
"165087578000","344800","3583","209736.1","1247.3"
"166088266000","346300","3582","210983.0","1246.9"
"167088836000","349000","3580","212229.5","1246.5"
"168089410000","346400","3584","213476.0","1246.5"
"169089916000","344800","3581","214770.1","1294.1"
"170090304000","346400","3582","216015.8","1245.7"
"171090955000","346400","3585","217263.1","1247.3"
"172091545000","344800","3582","218509.2","1246.1"
"173092057000","350600","3582","219756.1","1246.9"
"174092454000","346500","3580","221049.8","1293.7"
"175092812000","347600","3582","222291.6","1241.8"
"176093320000","349000","3581","223537.2","1245.6"
"177093848000","346500","3582","224783.3","1246.1"
"178094418000","346900","3584","226031.4","1248.1"
"179094868000","346900","3581","227328.2","1296.8"
"180095248000","348000","3582","228575.1","1246.9"
"181095757000","344800","3582","229823.3","1248.2"
"182096245000","346900","3584","231071.1","1247.8"
"183096761000","348100","3581","232318.9","1247.8"
"184097214000","346800","3582","233615.2","1296.3"
"185097541000","346300","3579","234860.9","1245.7"
"186097987000","341400","3584","236108.2","1247.3"
"187098477000","344700","3583","237355.1","1246.9"
"188099065000","349600","3579","238603.7","1248.6"
"189099570000","346400","3580","239902.2","1298.5"
"190099883000","345900","3583","241151.3","1249.1"
"191100471000","346400","3582","242400.3","1249.0"
"192100996000","343300","3582","243650.7","1250.4"
"193101569000","347500","3584","244901.0","1250.3"
"194102023000","350700","3581","246201.6","1300.6"
"195102500000","343200","3583","247452.9","1251.3"
"196103039000","344700","3584","248701.9","1249.0"
"197103570000","348000","3585","249948.4","1246.5"
"198104265000","343200","3584","251194.9","1246.5"
