Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"999809000","769200","3584","2807.4","2807.4"
"1999771000","775000","3583","5578.7","2771.3"
"2999880000","777100","3584","8360.8","2782.1"
"4000105000","779600","3582","11150.6","2789.8"
"5000207000","779500","3584","13948.2","2797.6"
"6000308000","781200","3585","16795.4","2847.2"
"7000252000","780000","3584","19596.0","2800.6"
"8000453000","773800","3584","22396.2","2800.2"
"9000396000","775000","3582","25194.6","2798.4"
"10000308000","781000","3581","27994.4","2799.8"
"11000387000","775700","3584","30844.6","2850.2"
"12000088000","772200","3584","33649.5","2804.9"
"13000130000","779100","3585","36454.9","2805.4"
"14000011000","779600","3581","39262.8","2807.9"
"14999925000","783000","3584","42069.9","2807.1"
"16000089000","779800","3587","44929.6","2859.7"
"16999979000","791000","3581","47738.8","2809.2"
"17999983000","779700","3583","50545.0","2806.2"
"18999899000","785200","3585","53352.1","2807.1"
"19999772000","775600","3584","56155.8","2803.7"
"20999825000","780000","3584","59009.8","2854.0"
"21999724000","775200","3583","61815.2","2805.4"
"22999817000","771900","3584","64619.3","2804.1"
"23999762000","780100","3583","67423.3","2804.0"
"24999695000","779400","3586","70228.3","2805.0"
"25999846000","777200","3581","73083.6","2855.3"
"26999823000","779800","3584","75888.1","2804.5"
"27999825000","779400","3583","78695.2","2807.1"
"28999741000","791600","3584","81502.3","2807.1"
"29999568000","779900","3584","84310.2","2807.9"
"30999604000","785700","3582","87169.9","2859.7"
"31999583000","771000","3584","89980.9","2811.0"
"32999736000","779100","3584","92794.8","2813.9"
"33999622000","780300","3584","95606.2","2811.4"
"34999460000","779300","3583","98418.9","2812.7"
"35999600000","779900","3586","101283.8","2864.9"
"36999458000","777400","3582","104097.3","2813.5"
"37999609000","779400","3583","106912.2","2814.9"
"38999518000","779400","3584","109728.7","2816.5"
"39999406000","785400","3581","112544.0","2815.3"
"40999504000","790500","3583","115411.0","2867.0"
"41999403000","785500","3584","118229.7","2818.7"
"42999454000","785600","3584","121049.7","2820.0"
"43999403000","785300","3585","123871.5","2821.8"
"44999134000","779600","3583","126693.2","2821.7"
"45999248000","785200","3584","129565.0","2871.8"
"46999098000","779700","3583","132388.4","2823.4"
"47999113000","785700","3583","135213.2","2824.8"
"48999103000","784700","3583","138041.0","2827.8"
"49999049000","779500","3583","140867.9","2826.9"
"50999340000","791500","3585","143747.8","2879.9"
"51999310000","785300","3583","146579.0","2831.2"
"52999411000","779700","3583","149410.2","2831.2"
"53999308000","785300","3582","152242.3","2832.1"
"54999132000","779500","3582","155074.4","2832.1"
"55999316000","785300","3585","157955.2","2880.8"
"56999172000","785200","3582","160787.3","2832.1"
"57999238000","795500","3582","163621.1","2833.8"
"58999179000","795900","3581","166457.5","2836.4"
"59998965000","792900","3583","169295.2","2837.7"
"60999108000","797400","3582","172182.9","2887.7"
"61998887000","795300","3582","175022.3","2839.4"
"62998894000","788100","3583","177863.8","2841.5"
"63998786000","786000","3583","180705.0","2841.2"
"64998614000","788200","3583","183547.9","2842.9"
"65998715000","791000","3584","186438.1","2890.2"
"66998548000","787800","3582","189284.0","2845.9"
"67998505000","788000","3583","192127.7","2843.7"
"68998391000","795900","3584","194974.5","2846.8"
"69998287000","785900","3581","197819.9","2845.4"
"70998475000","789700","3583","200714.9","2895.0"
"71998382000","790000","3585","203562.5","2847.6"
"72998413000","795500","3582","206411.9","2849.4"
"73998153000","791400","3581","209262.1","2850.2"
"74997962000","798400","3583","212114.0","2851.9"
"75998013000","893100","3584","214997.8","2883.8"
"76997826000","790800","3582","217870.4","2872.6"
"77997955000","795900","3582","220725.3","2854.9"
"78997827000","803800","3583","223581.5","2856.2"
"79997596000","799200","3583","226436.9","2855.4"
"80997759000","785400","3584","229294.0","2857.1"
"81997655000","791200","3581","232198.5","2904.5"
"82997673000","785600","3581","235056.9","2858.4"
"83997590000","795100","3581","237914.8","2857.9"
"84997404000","799700","3582","240773.6","2858.8"
"85997506000","804200","3580","243633.7","2860.1"
"86997232000","802200","3580","246541.7","2908.0"
"87997302000","795900","3584","249405.7","2864.0"
"88997191000","791100","3582","252268.3","2862.6"
"89996965000","795400","3582","255132.3","2864.0"
"90997195000","795300","3584","257999.3","2867.0"
"91997086000","787900","3582","260913.3","2914.0"
"92997146000","796100","3583","263781.2","2867.9"
"93997149000","798700","3579","266649.4","2868.2"
"94996958000","795700","3584","269520.3","2870.9"
"95997216000","797800","3582","272394.6","2874.3"
"96996974000","796100","3581","275314.2","2919.6"
"97996946000","804100","3581","278189.9","2875.7"
"98996794000","796200","3580","281065.5","2875.6"
"99996608000","795900","3584","283942.4","2876.9"
"100996612000","796400","3584","286820.2","2877.8"
