"4990335000";"1096100";"3584";"19684.2"
"9981173000";"1089100";"3581";"39330.6"
"14971519000";"1095800";"3582";"58952.4"
"19961625000";"1090200";"3580";"78563.4"
"24951513000";"1093800";"3581";"98182.3"
"29941226000";"1091400";"3580";"117812.7"
"34929833000";"1085400";"3581";"137418.2"
"39918927000";"1090300";"3578";"157030.6"
"44907756000";"1087900";"3583";"176640.9"
"49896545000";"1084500";"3581";"196251.1"
"54885186000";"1092200";"3584";"215895.5"
"59873322000";"1085000";"3584";"235523.4"
"64860900000";"1096500";"3581";"255151.5"
"69848207000";"1093300";"3580";"274758.3"
"74835720000";"1091500";"3582";"294372.5"
"79823035000";"1092800";"3583";"313988.5"
"84808909000";"1092300";"3580";"333595.5"
"89795481000";"1093100";"3582";"353205.4"
"94781860000";"1096500";"3580";"372815.4"
"99767295000";"1082700";"3582";"392409.9"
"104752443000";"1096800";"3583";"412010.4"
"109739214000";"1100200";"3579";"431614.3"
"114723628000";"1096700";"3580";"451202.4"
"119708466000";"1097200";"3579";"470805.5"
"124693133000";"1096700";"3583";"490407.4"
"129677859000";"1092000";"3582";"510003.7"
"134662353000";"1089700";"3582";"529617.6"
"139646418000";"1091600";"3581";"549244.5"
"144630189000";"1091900";"3581";"568883.1"
"149613855000";"1085400";"3582";"588492.0"
"154597282000";"1101000";"3582";"608132.7"
"159580138000";"1096000";"3581";"627822.3"
"164562585000";"1093000";"3582";"647511.9"
"169545082000";"1100100";"3584";"667227.3"
"174527050000";"1091600";"3581";"686897.1"
"179508625000";"1096900";"3580";"706481.0"
"184490084000";"1096500";"3581";"726069.7"
"189471471000";"1090700";"3583";"745646.8"
"194452735000";"1092900";"3582";"765213.0"
"199433514000";"1085800";"3581";"784786.2"
"204413769000";"1105100";"3583";"804445.7"
"209394196000";"1084800";"3580";"824037.1"
"214373944000";"1088100";"3580";"843591.8"
"219353644000";"1092200";"3582";"863158.1"
"224333185000";"1100500";"3582";"882715.8"
"229312632000";"1086000";"3583";"902274.5"
"234291613000";"1092100";"3580";"921845.6"
"239270479000";"1092400";"3583";"941406.0"
"244248879000";"1091900";"3582";"960959.9"
"249226365000";"1108800";"3582";"980608.3"
"254203101000";"1097700";"3581";"1000353.5"
"259178831000";"1089100";"3580";"1020004.2"
"264158996000";"1090100";"3582";"1039586.5"
"269136076000";"1084700";"3582";"1059152.6"
"274112944000";"1096000";"3581";"1078714.8"
"279089595000";"1097000";"3580";"1098280.0"
"284066059000";"1092100";"3585";"1117836.7"
"289042127000";"1096000";"3582";"1137410.1"
"294017885000";"1085800";"3580";"1156973.3"
"298993253000";"1085600";"3583";"1176539.9"
"303968578000";"1099800";"3582";"1196186.3"
"308943062000";"1095700";"3580";"1215842.3"
"313917783000";"1088900";"3581";"1235396.0"
"318892192000";"1086200";"3583";"1254982.1"
"323865766000";"1093100";"3582";"1274536.3"
"328839803000";"1095900";"3583";"1294090.5"
"333813165000";"1092500";"3584";"1313644.7"
"338786242000";"1089500";"3583";"1333193.8"
"343759579000";"1089500";"3582";"1352738.1"
"348732477000";"1095300";"3581";"1372328.6"
"353704971000";"1103900";"3584";"1391948.0"
"358677548000";"1097400";"3582";"1411567.4"
"363649409000";"1090300";"3581";"1431218.8"
"368620948000";"1085400";"3579";"1450763.2"
"373592754000";"1104100";"3583";"1470352.4"
"378564034000";"1090300";"3583";"1489993.5"
"383535000000";"1092200";"3584";"1509537.9"
"388505950000";"1091600";"3580";"1529131.1"
"393476611000";"1096600";"3581";"1548691.1"
"398446732000";"1096600";"3582";"1568253.3"
"403417048000";"1091500";"3582";"1587869.4"
"408386960000";"1092800";"3582";"1607422.6"
"413356706000";"1096500";"3584";"1626972.7"
"418326048000";"1096800";"3581";"1646570.3"
"423295196000";"1092200";"3582";"1666233.0"
"428264249000";"1104700";"3581";"1685894.9"
"433232917000";"1100900";"3581";"1705552.6"
"438201090000";"1091800";"3581";"1725114.0"
"443169058000";"1093600";"3583";"1744666.0"
"448136599000";"1093100";"3581";"1764222.7"
"453104115000";"1092100";"3579";"1783756.5"
"458071476000";"1100400";"3584";"1803291.3"
"463038735000";"1092500";"3583";"1822827.7"
"468005684000";"1084700";"3582";"1842351.3"
"472972120000";"1096900";"3581";"1861891.3"
"477938173000";"1089700";"3582";"1881426.9"
"482903933000";"1092500";"3582";"1900953.1"
"487869899000";"1093300";"3582";"1920481.5"
"492835496000";"1091500";"3581";"1940006.8"
"497800869000";"1092100";"3581";"1959529.6"
"502765965000";"1097700";"3579";"1979039.9"
"507730737000";"1093500";"3584";"1998559.7"
"512695147000";"1090200";"3583";"2018079.1"
"517659483000";"1089600";"3585";"2037589.8"
"522623563000";"1096900";"3581";"2057105.8"
"527587342000";"1092600";"3583";"2076617.0"
"532550767000";"1096900";"3581";"2096117.4"
"537514137000";"1091200";"3581";"2115630.8"
"542477179000";"1093300";"3585";"2135132.6"
"547439671000";"1084900";"3581";"2154629.2"
"552402196000";"1092100";"3582";"2174134.1"
"557364334000";"1091500";"3579";"2193639.8"
"562326398000";"1092700";"3582";"2213159.7"
"567288130000";"1090000";"3581";"2232679.3"
"572249148000";"1094600";"3582";"2252214.4"
"577210304000";"1095500";"3583";"2271740.9"
"582170925000";"1108300";"3582";"2291342.4"
"587131709000";"1099500";"3583";"2311020.8"
"592092115000";"1084700";"3580";"2330631.0"
"597052248000";"1097600";"3583";"2350159.3"
