"4993393000";"770300";"3579";"15490.4"
"9987877000";"762000";"3581";"29380.3"
"14982721000";"760500";"3582";"43173.9"
"19976533000";"761000";"3581";"56967.1"
"24969651000";"758500";"3581";"70660.3"
"29963194000";"754600";"3581";"84350.3"
"34954995000";"767000";"3579";"98155.1"
"39947386000";"924500";"3581";"115619.3"
"44940104000";"822600";"3579";"130795.0"
"49932270000";"997000";"3581";"149221.8"
"54924846000";"1036200";"3581";"167251.1"
"59916283000";"1006700";"3581";"185583.1"
"64908179000";"1043700";"3582";"204360.2"
"69899546000";"984500";"3581";"222463.9"
"74888344000";"983200";"3581";"240140.4"
"79879682000";"987600";"3579";"257955.5"
"84870065000";"980900";"3578";"275704.5"
"89861352000";"996000";"3580";"293433.0"
"94851640000";"1000600";"3579";"311255.5"
"99841190000";"1024500";"3581";"329015.1"
"104831049000";"998800";"3580";"346808.4"
"109820165000";"1006800";"3580";"364678.3"
"114807970000";"989900";"3581";"382534.6"
"119796964000";"1000800";"3580";"400447.3"
"124785645000";"991200";"3580";"418308.9"
"129773491000";"994900";"3579";"436181.9"
"134761180000";"987100";"3579";"454059.2"
"139750138000";"986400";"3580";"471872.7"
"144738687000";"990900";"3579";"489669.1"
"149726040000";"988000";"3581";"507498.3"
"154714210000";"995500";"3581";"525328.9"
"159701532000";"993700";"3579";"543173.9"
"164688504000";"996900";"3581";"561099.9"
"169675694000";"995500";"3582";"579015.3"
"174662794000";"991700";"3581";"596906.7"
"179645545000";"997400";"3579";"614858.3"
"184632207000";"1001400";"3582";"632792.1"
"189618626000";"992600";"3580";"650730.8"
"194604293000";"996900";"3579";"668739.4"
"199589761000";"1003600";"3581";"686725.4"
"204575614000";"1042000";"3580";"704725.3"
"209559771000";"1006500";"3581";"722755.1"
"214543357000";"1063300";"3583";"740821.2"
"219527313000";"1022300";"3580";"758882.4"
"224510979000";"1019500";"3581";"776987.5"
"229494109000";"1014600";"3581";"795088.1"
"234476715000";"1012800";"3579";"813254.0"
"239458157000";"1010100";"3582";"831595.3"
"244435820000";"1008500";"3579";"849811.8"
"249418049000";"1037100";"3582";"868216.4"
"254397823000";"1038700";"3580";"886762.9"
"259380920000";"1020000";"3581";"905071.3"
"264364135000";"1027200";"3579";"923367.5"
"269345619000";"1026200";"3581";"941620.0"
"274327239000";"1024700";"3580";"959985.8"
"279308125000";"1014100";"3579";"978306.6"
"284288900000";"1018800";"3580";"996484.4"
"289268437000";"1007000";"3581";"1014688.4"
"294248696000";"1018100";"3581";"1032959.9"
"299229591000";"1019500";"3580";"1051167.8"
"304210267000";"1020200";"3581";"1069423.9"
"309188776000";"1028600";"3578";"1087721.6"
"314168153000";"1008700";"3581";"1105984.8"
"319146684000";"1021600";"3582";"1124291.7"
"324124365000";"1060000";"3578";"1142556.3"
"329103276000";"1007100";"3579";"1160819.4"
"334082339000";"1031200";"3579";"1179084.8"
"339060981000";"1024500";"3581";"1197344.9"
"344038317000";"1007500";"3580";"1215561.4"
"349015791000";"1018800";"3580";"1233822.4"
"353992757000";"1018900";"3581";"1252014.9"
"358968107000";"1009900";"3581";"1270181.6"
"363942916000";"999500";"3581";"1288375.1"
"368919578000";"1008600";"3578";"1306505.9"
"373896302000";"995000";"3579";"1324576.3"
"378873208000";"997900";"3582";"1342511.2"
"383848805000";"1001900";"3580";"1360419.0"
"388822765000";"996100";"3579";"1378334.8"
"393798615000";"1001100";"3581";"1396307.3"
"398771377000";"1003100";"3581";"1414239.8"
"403746145000";"1001000";"3578";"1432221.6"
"408721221000";"1002100";"3580";"1450248.9"
"413694684000";"997000";"3579";"1468221.1"
"418668500000";"1001100";"3579";"1486205.6"
"423643310000";"999300";"3583";"1504226.7"
"428616416000";"1017700";"3581";"1522217.8"
"433587879000";"1001200";"3581";"1540208.9"
"438560165000";"1032800";"3579";"1558171.2"
"443532931000";"994400";"3582";"1576113.3"
"448505395000";"1052300";"3581";"1594258.3"
"453477153000";"1001700";"3580";"1612386.4"
"458447417000";"1016100";"3581";"1630452.8"
"463418198000";"1016600";"3581";"1648694.6"
"468388521000";"1007800";"3580";"1666825.4"
"473359584000";"998000";"3579";"1684963.5"
"478330598000";"995000";"3579";"1703120.9"
"483301356000";"993700";"3581";"1720955.5"
"488271638000";"999600";"3580";"1738777.5"
"493242074000";"999100";"3581";"1756637.5"
"498211332000";"994400";"3581";"1774481.5"
"503180360000";"1002500";"3581";"1792432.1"
"508149880000";"1008200";"3579";"1810612.3"
"513119354000";"1008300";"3580";"1828730.9"
"518086584000";"990500";"3581";"1846644.4"
"523053134000";"989800";"3578";"1864426.0"
"528020046000";"988500";"3580";"1882124.0"
"532986395000";"987600";"3582";"1899855.2"
"537951252000";"989600";"3581";"1917741.4"
"542915996000";"990400";"3580";"1935454.4"
"547882461000";"990900";"3580";"1953367.6"
"552846872000";"1012900";"3579";"1971014.1"
"557811373000";"974500";"3582";"1988567.9"
"562776426000";"1021600";"3580";"2006294.0"
"567743931000";"1020000";"3581";"2024283.3"
"572707775000";"1002500";"3581";"2042315.5"
"577672132000";"999300";"3579";"2060271.3"
"582635860000";"998700";"3578";"2078367.0"
"587599089000";"1017000";"3580";"2096512.2"
"592561801000";"1024900";"3579";"2114767.1"
"597523069000";"1004400";"3581";"2132894.0"
