Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"129064394000","4621400","3591","2090188.2","16211.6"
"130064888000","4532100","3593","2106414.0","16225.8"
"131065283000","4590900","3589","2122612.7","16198.7"
"132065755000","4560300","3590","2138821.3","16208.6"
"133066342000","4557300","3584","2155048.8","16227.5"
"134066867000","4553600","3594","2171305.5","16256.7"
"135067268000","4617600","3593","2187584.1","16278.6"
"136067619000","4590900","3587","2203850.3","16266.2"
"137068060000","4564800","3591","2220119.5","16269.2"
"138068668000","4712000","3591","2236413.2","16293.7"
"139069269000","4619800","3592","2252715.0","16301.8"
"140069744000","4564100","3589","2269019.0","16304.0"
"141070145000","4564100","3586","2285305.8","16286.8"
"142070579000","4570800","3590","2301585.3","16279.5"
"143071104000","4623600","3593","2317866.9","16281.6"
"144071537000","4563300","3592","2334140.9","16274.0"
"145071850000","4590900","3589","2350432.0","16291.1"
"146072190000","4610000","3590","2366732.1","16300.1"
"147072692000","4563300","3593","2383033.9","16301.8"
"148073250000","4624400","3586","2399346.1","16312.2"
"149073593000","4624400","3586","2415643.7","16297.6"
"150073921000","4562600","3591","2431939.9","16296.2"
"151074247000","4632800","3590","2448216.0","16276.1"
"152074803000","4595400","3583","2464477.9","16261.9"
"153075304000","4622100","3591","2480743.2","16265.3"
"154075678000","4561800","3588","2496995.6","16252.4"
"155076066000","4583300","3584","2513260.5","16264.9"
"156076599000","4556600","3592","2529512.1","16251.6"
"157077071000","4525400","3593","2545739.1","16227.0"
"158077667000","4612300","3587","2561970.0","16230.9"
"159078245000","4581800","3591","2578204.4","16234.4"
"160078592000","4653400","3588","2594438.4","16234.0"
"161079065000","4551400","3590","2610661.6","16223.2"
"162079552000","4528300","3588","2626880.5","16218.9"
"163080135000","4561100","3592","2643111.4","16230.9"
"164080507000","4575400","3588","2659335.0","16223.6"
"165080876000","4587800","3593","2675571.6","16236.6"
"166081186000","4625200","3592","2691794.8","16223.2"
"167081561000","4561100","3592","2708006.4","16211.6"
"168082230000","4622900","3591","2724227.4","16221.0"
"169085934000","4623600","3594","2740499.0","16271.6"
"170086590000","4613800","3590","2756734.2","16235.2"
"171086983000","4558100","3594","2772950.5","16216.3"
"172087376000","4526100","3594","2789159.6","16209.1"
"173087834000","4591600","3583","2805376.7","16217.1"
"174088144000","4568600","3591","2821589.6","16212.9"
"175088858000","4543900","3595","2837818.0","16228.4"
"176089333000","4586300","3588","2854033.9","16215.9"
"177089866000","4551400","3591","2870246.8","16212.9"
"178090394000","4563300","3583","2886449.3","16202.5"
"179090762000","4593100","3587","2902666.5","16217.2"
"180091431000","4592400","3592","2918898.3","16231.8"
"181091866000","4593100","3591","2935115.5","16217.2"
"182092301000","4561800","3591","2951333.5","16218.0"
"183092640000","4685500","3586","2967540.0","16206.5"
"184093019000","4555900","3592","2983751.2","16211.2"
"185093672000","4563300","3583","2999968.8","16217.6"
"186094062000","4552900","3591","3016190.7","16221.9"
"187094450000","4626700","3598","3032401.8","16211.1"
"188094949000","4553600","3588","3048598.8","16197.0"
"189095320000","4583300","3587","3064804.4","16205.6"
"190096033000","4618300","3594","3081015.1","16210.7"
"191096441000","4564800","3591","3097229.7","16214.6"
"192096757000","4552100","3595","3113432.3","16202.6"
"193097235000","4601000","3591","3129627.2","16194.9"
"194097561000","4539500","3590","3145831.9","16204.7"
"195098043000","4567100","3583","3162043.9","16212.0"
"196098446000","4615300","3592","3178275.3","16231.4"
"197098819000","4646500","3589","3194526.0","16250.7"
"198099193000","4569300","3586","3210791.7","16265.7"
"199099657000","4592400","3591","3227066.9","16275.2"
"200100179000","4595400","3588","3243351.6","16284.7"
"201100545000","4534300","3591","3259641.4","16289.8"
"202100860000","4598400","3589","3275914.9","16273.5"
"203101187000","4622100","3585","3292173.4","16258.5"
"204101591000","4635800","3590","3308433.5","16260.1"
"205102270000","4622100","3587","3324709.1","16275.6"
"206105930000","4625900","3593","3341044.3","16335.2"
"207106447000","4613000","3593","3357305.8","16261.5"
"208106876000","4619100","3589","3373551.3","16245.5"
"209107365000","4619800","3591","3389795.6","16244.3"
"210107823000","4587100","3586","3406058.7","16263.1"
"211108361000","4619800","3591","3422319.7","16261.0"
"212109134000","4568600","3588","3438566.6","16246.9"
"213109605000","4627400","3594","3454802.2","16235.6"
"214110121000","4554400","3588","3471028.0","16225.8"
"215110460000","4590100","3594","3487248.2","16220.2"
"216110925000","4589300","3588","3503482.6","16234.4"
"217111610000","4591600","3588","3519710.1","16227.5"
"218113106000","4622100","3594","3535954.3","16244.2"
"219113473000","4558800","3589","3552175.7","16221.4"
"220113883000","4596900","3590","3568406.3","16230.6"
"221114321000","4559600","3593","3584643.2","16236.9"
"222114684000","4571600","3589","3600866.8","16223.6"
"223115217000","4617600","3596","3617093.9","16227.1"
"224115626000","4565600","3592","3633307.2","16213.3"
"225116080000","2402100","3584","3649527.0","16219.8"
"226116457000","1504400","3580","3665813.4","16286.4"
"227116803000","4253800","3583","3682106.2","16292.8"
"228117345000","4720700","3588","3698422.2","16316.0"
"229117813000","4508200","3587","3714660.5","16238.3"
"230118281000","4599900","3587","3730875.5","16215.0"
"231118708000","4595400","3586","3747085.4","16209.9"
"232119145000","4619800","3588","3763314.6","16229.2"
"233119755000","4598400","3586","3779549.8","16235.2"
"234120312000","4584900","3588","3795777.7","16227.9"
"235120801000","4532800","3589","3812000.1","16222.4"
"236121294000","4593900","3591","3828237.9","16237.8"
"237121797000","4594600","3591","3844474.0","16236.1"
