Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"1000107000","1784700","3583","6263.0","6263.0"
"2000773000","1784700","3584","12517.1","6254.1"
"3001415000","1812500","3579","18780.2","6263.1"
"4001930000","1683900","3585","25039.9","6259.7"
"5002269000","1686500","3582","31301.3","6261.4"
"6002643000","1696100","3581","37558.0","6256.7"
"7003272000","1672700","3582","43816.4","6258.4"
"8003851000","1758600","3584","50074.8","6258.4"
"9004300000","1662600","3585","56331.9","6257.1"
"10004555000","1649600","3581","62589.4","6257.5"
"11005134000","1800100","3583","68859.9","6270.5"
"12005654000","1812400","3583","75122.5","6262.6"
"13006277000","1783900","3584","81381.8","6259.3"
"14006809000","1772600","3583","87639.8","6258.0"
"15007392000","1811300","3584","93898.6","6258.8"
"16007932000","1711100","3581","100153.1","6254.5"
"17008552000","1720400","3583","106424.0","6270.9"
"18009129000","1784500","3582","112690.5","6266.5"
"19009657000","1695200","3582","118962.7","6272.2"
"20010167000","1721800","3585","125234.8","6272.1"
"21010728000","1696700","3582","131507.8","6273.0"
"22011322000","1734100","3582","137782.1","6274.3"
"23012027000","1734400","3582","144056.0","6273.9"
"24012546000","1761000","3583","150329.9","6273.9"
"25012933000","1772600","3582","156595.6","6265.7"
"26013528000","1770700","3587","162862.6","6267.0"
"27014092000","1796900","3582","169127.8","6265.2"
"28014613000","1662800","3583","175388.8","6261.0"
"29015107000","1773200","3582","181638.6","6249.8"
"30015439000","1672700","3584","187886.7","6248.1"
"31016016000","1770500","3582","194138.6","6251.9"
"32016588000","1675200","3582","200391.4","6252.8"
"33017070000","1777900","3582","206640.8","6249.4"
"34017559000","1681700","3581","212884.6","6243.8"
"35017867000","1784700","3584","219137.8","6253.2"
"36018311000","1784500","3584","225396.2","6258.4"
"37018805000","1772100","3582","231647.7","6251.5"
"38019529000","1756800","3583","237904.4","6256.7"
"39020037000","1672700","3583","244157.2","6252.8"
"40020311000","1797400","3583","250408.7","6251.5"
"41020872000","1719300","3586","256665.4","6256.7"
"42021329000","1783700","3580","262919.9","6254.5"
"43021818000","1723200","3581","269168.8","6248.9"
"44022339000","1638400","3584","275415.6","6246.8"
"45022672000","1684000","3584","281657.7","6242.1"
"46023382000","1708100","3585","287906.6","6248.9"
"47023879000","1639600","3582","294158.1","6251.5"
"48024390000","1718800","3584","300407.0","6248.9"
"49024911000","1786800","3582","306656.4","6249.4"
"50025268000","1696700","3584","312898.5","6242.1"
"51025656000","1800400","3582","319147.0","6248.5"
"52026316000","1773000","3582","325396.3","6249.3"
"53027040000","1771100","3583","331646.5","6250.2"
"54027680000","1788100","3585","337899.3","6252.8"
"55028466000","1798500","3583","344151.3","6252.0"
"56028780000","1732300","3581","350401.5","6250.2"
"57029424000","1662400","3585","356653.9","6252.4"
"58030005000","1773000","3582","362901.9","6248.0"
"59030525000","1661700","3583","369150.9","6249.0"
"60031026000","1772500","3582","375399.8","6248.9"
"61031435000","1661900","3585","381647.9","6248.1"
"62032075000","1770400","3582","387904.5","6256.6"
"63032711000","1684200","3584","394158.2","6253.7"
"64033280000","1800100","3581","400408.8","6250.6"
"65033864000","1799900","3584","406657.3","6248.5"
"66034135000","1721500","3584","412899.8","6242.5"
"67034626000","1813400","3584","419150.5","6250.7"
"68035288000","1705800","3582","425399.0","6248.5"
"69035922000","1801600","3582","431649.2","6250.2"
"70036370000","1757900","3583","437899.4","6250.2"
"71036834000","1661500","3584","444149.6","6250.2"
"72037374000","1721000","3581","450401.6","6252.0"
"73037909000","1649300","3582","456647.9","6246.3"
"74038560000","1747200","3583","462896.9","6249.0"
"75039049000","1798100","3585","469144.9","6248.0"
"76039372000","1707800","3584","475392.6","6247.7"
"77040046000","1799200","3583","481643.2","6250.6"
"78040551000","1771000","3583","487892.6","6249.4"
"79041130000","1799700","3580","494141.5","6248.9"
"80041577000","1758800","3582","500389.6","6248.1"
"81042099000","1665300","3583","506638.1","6248.5"
"82042824000","1683900","3583","512872.0","6233.9"
"83043370000","1758300","3582","519120.5","6248.5"
"84043989000","1674500","3584","525365.5","6245.0"
"85044479000","1686700","3581","531610.6","6245.1"
"86044734000","1771600","3581","537857.4","6246.8"
"87045449000","1681800","3584","544113.2","6255.8"
"88046092000","1661700","3583","550376.7","6263.5"
"89046738000","1732600","3580","556626.5","6249.8"
"90047255000","1785700","3583","562875.0","6248.5"
"91047577000","1799500","3583","569117.1","6242.1"
"92048195000","1784500","3582","575373.3","6256.2"
"93048744000","1798600","3582","581633.0","6259.7"
"94049274000","1812000","3581","587895.3","6262.3"
"95049911000","1681600","3583","594153.6","6258.3"
"96050201000","1784400","3580","600398.7","6245.1"
"97050679000","1732700","3587","606646.4","6247.7"
"98051267000","1799600","3583","612901.7","6255.3"
"99051749000","1696600","3584","619155.4","6253.7"
"100052386000","1697300","3582","625409.1","6253.7"
"101052780000","1710500","3586","631661.4","6252.3"
"102053362000","1695600","3582","637914.2","6252.8"
"103053991000","1659300","3582","644170.0","6255.8"
"104055816000","1684700","3581","650430.9","6260.9"
"105056245000","1720100","3585","656682.0","6251.1"
"106056575000","1663300","3580","662934.0","6252.0"
"107057145000","1799900","3584","669188.1","6254.1"
"108057738000","1695900","3583","675444.3","6256.2"
"109058378000","1798100","3581","681701.0","6256.7"
"110058852000","1770300","3580","687955.9","6254.9"
"111059073000","1798700","3582","694210.0","6254.1"
"112059605000","1799200","3582","700465.4","6255.4"
"113060234000","1746600","3584","706725.1","6259.7"
"114060699000","1811100","3584","712974.5","6249.4"
"115061417000","1683700","3584","719233.3","6258.8"
"116061949000","1771100","3583","725491.7","6258.4"
"117062506000","1672800","3584","731748.8","6257.1"
"118063015000","1696100","3581","738008.9","6260.1"
"119063600000","1770500","3584","744266.0","6257.1"
"120064045000","1683800","3580","750512.3","6246.3"
"121064428000","1674300","3582","756756.1","6243.8"
