Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"138171676000","706900","3584","348243.1","2554.7"
"139172894000","718200","3581","350797.3","2554.2"
"140174053000","703700","3582","353351.6","2554.3"
"141175375000","705600","3583","355909.2","2557.6"
"142176540000","711600","3585","358465.6","2556.4"
"143177983000","705200","3583","361025.3","2559.7"
"144179113000","710900","3581","363582.1","2556.8"
"145180235000","704200","3582","366139.8","2557.7"
"146181587000","705200","3583","368698.3","2558.5"
"147182765000","703800","3581","371256.8","2558.5"
"148184158000","711800","3583","373816.5","2559.7"
"149185443000","710800","3581","376378.9","2562.4"
"150186663000","711500","3584","378938.6","2559.7"
"151188144000","705200","3582","381500.5","2561.9"
"152189330000","713600","3582","384061.6","2561.1"
"153190689000","707000","3582","386623.0","2561.4"
"154191902000","713600","3582","389187.9","2564.9"
"155193203000","705600","3582","391754.1","2566.2"
"156194481000","702100","3581","394319.8","2565.7"
"157195693000","711700","3585","396885.5","2565.7"
"158197039000","710100","3581","399449.6","2564.1"
"159198295000","710200","3581","402013.2","2563.6"
"160199431000","710300","3584","404576.3","2563.1"
"161200839000","711700","3582","407139.5","2563.2"
"162202090000","718300","3583","409703.1","2563.6"
"163203365000","711800","3582","412267.6","2564.5"
"164204645000","714600","3583","414833.3","2565.7"
"165205835000","707000","3584","417399.0","2565.7"
"166207305000","712400","3583","419968.1","2569.1"
"167208401000","710200","3583","422534.3","2566.2"
"168209805000","712800","3581","425102.2","2567.9"
"169211005000","712100","3582","427671.3","2569.1"
"170212104000","710600","3582","430239.2","2567.9"
"171213517000","711600","3585","432807.0","2567.8"
"172214541000","711300","3583","435375.3","2568.3"
"173215930000","711400","3583","437943.6","2568.3"
"174217137000","716700","3583","440511.4","2567.8"
"175218292000","705200","3581","443078.9","2567.5"
"176219482000","706900","3581","445647.2","2568.3"
"177220600000","713700","3582","448216.3","2569.1"
"178222026000","724900","3584","450788.8","2572.5"
"179223276000","720000","3580","453363.5","2574.7"
"180224115000","720400","3583","455937.3","2573.8"
"181225359000","723900","3583","458511.6","2574.3"
"182226612000","710300","3582","461084.6","2573.0"
"183227928000","710800","3581","463656.2","2571.6"
"184229224000","716900","3581","466230.1","2573.9"
"185230339000","713700","3581","468801.8","2571.7"
"186231822000","717100","3584","471375.6","2573.8"
"187232943000","716700","3582","473949.0","2573.4"
"188234250000","711900","3582","476522.3","2573.3"
"189235395000","712300","3583","479097.0","2574.7"
"190236554000","715400","3582","481670.8","2573.8"
"191238014000","720500","3584","484246.3","2575.5"
"192239251000","711400","3584","486821.9","2575.6"
"193240780000","717800","3582","489397.4","2575.5"
"194242008000","718700","3582","491973.7","2576.3"
"195243264000","716700","3581","494548.8","2575.1"
"196244646000","713100","3583","497124.8","2576.0"
"197245801000","713500","3582","499699.4","2574.6"
"198247270000","715600","3581","502276.2","2576.8"
"199248467000","713200","3582","504852.2","2576.0"
"200249553000","718000","3586","507429.0","2576.8"
"201250997000","711600","3583","510006.2","2577.2"
"202252288000","718000","3583","512584.3","2578.1"
"203253841000","713200","3581","515163.2","2578.9"
"204255077000","723400","3583","517740.4","2577.2"
"205256149000","717700","3581","520318.9","2578.5"
"206257507000","717100","3582","522897.8","2578.9"
"207258637000","711300","3581","525475.9","2578.1"
"208259972000","711700","3584","528054.8","2578.9"
"209261235000","713400","3584","530634.2","2579.4"
"210262389000","716900","3583","533214.4","2580.2"
"211263747000","716500","3582","535794.1","2579.7"
"212264920000","716300","3585","538372.2","2578.1"
"213266319000","711700","3583","540952.0","2579.8"
"214267525000","716900","3581","543532.2","2580.2"
"215268658000","713500","3581","546115.4","2583.2"
"216269983000","710800","3582","548696.4","2581.0"
"217271266000","718200","3582","551276.6","2580.2"
"218272671000","713700","3580","553857.3","2580.7"
"219273870000","717300","3583","556437.5","2580.2"
"220274995000","713100","3583","559020.6","2583.1"
"221276391000","719000","3583","561602.1","2581.5"
"222277542000","717200","3583","564182.7","2580.6"
"223278872000","711700","3582","566763.8","2581.1"
"224280060000","713800","3583","569348.3","2584.5"
"225281353000","717200","3583","571933.6","2585.3"
"226282793000","712100","3582","574516.3","2582.7"
"227283948000","719000","3582","577098.6","2582.3"
"228285294000","725500","3582","579680.5","2581.9"
"229286557000","717300","3581","582262.9","2582.4"
"230287701000","713700","3584","584846.5","2583.6"
"231289106000","713600","3582","587429.2","2582.7"
"232290279000","718200","3584","590012.4","2583.2"
"233291793000","705200","3581","592597.7","2585.3"
"234293192000","716400","3584","595181.3","2583.6"
"235294353000","725200","3582","597766.6","2585.3"
"236295791000","719800","3580","600351.9","2585.3"
"237296787000","718800","3581","602936.8","2584.9"
"238298201000","718500","3579","605523.4","2586.6"
"239299396000","719100","3581","608110.4","2587.0"
"240300237000","725500","3583","610697.4","2587.0"
"241301807000","723500","3581","613287.4","2590.0"
"242302922000","718300","3582","615875.7","2588.3"
"243304232000","718200","3582","618462.7","2587.0"
"244305522000","727000","3582","621050.2","2587.5"
"245306748000","724700","3582","623638.5","2588.3"
"246308214000","732100","3583","626228.4","2589.9"
"247309374000","725700","3582","628817.6","2589.2"
"248310740000","720400","3581","631406.3","2588.7"
"249311908000","718400","3584","633996.3","2590.0"
"250313157000","711300","3580","636586.3","2590.0"
"251314490000","718900","3583","639179.7","2593.4"
"252315768000","725800","3580","641772.6","2592.9"
"253317325000","719800","3583","644366.0","2593.4"
"254318232000","719300","3584","646959.0","2593.0"
"255319388000","725200","3580","649553.3","2594.3"
