Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"138070070000","335800","3584","166176.5","1206.5"
"139070513000","335900","3584","167383.0","1206.5"
"140071091000","331000","3582","168573.0","1190.0"
"141071788000","326400","3583","169760.1","1187.1"
"142072320000","328300","3585","170947.5","1187.4"
"143072766000","327900","3581","172134.1","1186.6"
"144073083000","328800","3584","173319.9","1185.8"
"145073717000","331400","3583","174506.4","1186.5"
"146074254000","329300","3583","175693.0","1186.6"
"147074949000","328900","3583","176999.4","1306.4"
"148075531000","330400","3580","178186.4","1187.0"
"149076144000","331800","3583","179372.5","1186.1"
"150076719000","327700","3579","180557.8","1185.3"
"151077232000","329400","3581","181743.5","1185.7"
"152077854000","328300","3583","182930.1","1186.6"
"153078328000","330800","3582","184115.9","1185.8"
"154078623000","327900","3582","185310.3","1194.4"
"155079148000","330600","3581","186497.7","1187.4"
"156079802000","329200","3582","187680.8","1183.1"
"157080442000","330900","3585","188868.3","1187.5"
"158080955000","329300","3582","190057.0","1188.7"
"159081170000","329700","3582","191246.7","1189.7"
"160081617000","334000","3584","192445.8","1199.1"
"161082033000","330800","3583","193638.0","1192.2"
"162082570000","328300","3583","194827.6","1189.6"
"163083123000","330800","3582","196127.0","1299.4"
"164083336000","329900","3581","197321.0","1194.0"
"165084076000","332600","3582","198516.2","1195.2"
"166084611000","334000","3581","199712.8","1196.6"
"167085156000","331400","3583","200909.7","1196.9"
"168085809000","329600","3586","202105.8","1196.1"
"169086191000","332900","3583","203301.9","1196.1"
"170086741000","331300","3580","204495.4","1193.5"
"171087333000","332500","3582","205688.5","1193.1"
"172087852000","331300","3580","206881.1","1192.6"
"173088139000","330900","3581","208073.8","1192.7"
"174088398000","333400","3582","209266.5","1192.7"
"175088910000","331300","3585","210457.8","1191.3"
"176089487000","329400","3583","211647.4","1189.6"
"177090069000","330900","3580","212836.6","1189.2"
"178090453000","331400","3582","214024.1","1187.5"
"179090824000","331300","3585","215320.9","1296.8"
"180091429000","329800","3583","216508.8","1187.9"
"181091914000","326400","3580","217696.3","1187.5"
"182092539000","328300","3584","218883.7","1187.4"
"183093227000","328900","3584","220071.6","1187.9"
"184093614000","329300","3581","221258.6","1187.0"
"185094196000","329200","3581","222447.4","1188.8"
"186094844000","331300","3584","223634.8","1187.4"
"187095344000","329300","3581","224823.1","1188.3"
"188095845000","328900","3581","226011.0","1187.9"
"189096254000","330200","3584","227198.5","1187.5"
"190096883000","334900","3584","228387.2","1188.7"
"191097449000","329400","3581","229575.1","1187.9"
"192098115000","329300","3585","230763.9","1188.8"
"193098764000","334800","3584","231951.3","1187.4"
"194099027000","329800","3585","233139.2","1187.9"
"195099601000","329200","3582","234437.3","1298.1"
"196100048000","328300","3581","235624.4","1187.1"
"197100583000","326400","3581","236811.4","1187.0"
"198100993000","331300","3584","237998.4","1187.0"
"199101292000","329800","3580","239184.2","1185.8"
"200101823000","326300","3583","240370.7","1186.5"
"201102369000","329500","3583","241556.5","1185.8"
"202102900000","331400","3585","242741.3","1184.8"
"203103102000","327800","3583","243926.2","1184.9"
"204103395000","335500","3584","245119.7","1193.5"
"205103974000","333000","3583","246317.6","1197.9"
"206104477000","333900","3581","247509.3","1191.7"
"207105046000","334900","3583","248710.2","1200.9"
"208105516000","330800","3583","249913.2","1203.0"
"209105771000","333900","3583","251116.7","1203.5"
"210106473000","336400","3582","252320.1","1203.4"
"211107047000","332900","3581","253629.9","1309.8"
"212107422000","332200","3582","254828.6","1198.7"
"213107886000","329300","3581","256015.2","1186.6"
"214108309000","328000","3581","257196.2","1181.0"
"215108687000","332300","3582","258384.1","1187.9"
"216109185000","327500","3582","259573.3","1189.2"
"217109724000","329200","3584","260756.8","1183.5"
"218110137000","329300","3584","261942.1","1185.3"
"219110491000","330400","3584","263133.9","1191.8"
"220111038000","326500","3583","264327.4","1193.5"
